<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2014.04.01	1.10516	1.10697	1.10123	1.10276	38327	0	1
2014.04.02	1.10275	1.10473	1.10042	1.10321	34692	0	1
2014.04.03	1.10321	1.10451	1.10056	1.10372	37449	0	1
2014.04.04	1.10374	1.10413	1.09565	1.09799	40658	0	1
2014.04.07	1.09808	1.10094	1.09616	1.09704	28327	0	1
2014.04.08	1.09703	1.09774	1.09125	1.09238	45612	0	1
2014.04.09	1.09233	1.09421	1.08579	1.08826	39169	0	1
2014.04.10	1.08820	1.09363	1.08675	1.09329	28613	0	1
2014.04.11	1.09329	1.09840	1.09179	1.09801	27815	0	1
2014.04.14	1.09743	1.09923	1.09421	1.09635	25574	0	1
2014.04.15	1.09635	1.10133	1.09618	1.09815	28268	0	1
2014.04.16	1.09812	1.10333	1.09594	1.10137	31466	0	1
2014.04.17	1.10136	1.10191	1.09833	1.10081	22201	0	1
2014.04.18	1.10081	1.10282	1.09981	1.10199	11412	0	1
2014.04.21	1.10230	1.10308	1.10078	1.10122	12969	0	1
2014.04.22	1.10119	1.10418	1.10003	1.10271	23086	0	1
2014.04.23	1.10271	1.10529	1.10174	1.10307	25073	0	1
2014.04.24	1.10308	1.10382	1.10151	1.10229	20617	0	1
2014.04.25	1.10242	1.10468	1.10140	1.10390	20314	0	1
2014.04.28	1.10341	1.10392	1.10170	1.10276	20880	0	1
2014.04.29	1.10274	1.10278	1.09430	1.09477	27975	0	1
2014.04.30	1.09480	1.09792	1.09426	1.09618	29491	0	1
2014.05.01	1.09603	1.09952	1.09522	1.09618	23868	0	1
2014.05.02	1.09617	1.10064	1.09354	1.09713	31908	0	1
2014.05.05	1.09762	1.09887	1.09487	1.09547	17894	0	1
2014.05.06	1.09544	1.09604	1.08739	1.08953	28058	0	1
2014.05.07	1.08952	1.09071	1.08756	1.08974	31959	0	1
2014.05.08	1.08972	1.09037	1.08140	1.08309	30243	0	1
2014.05.09	1.08310	1.09157	1.08165	1.08947	29901	0	1
2014.05.12	1.08990	1.09037	1.08741	1.08952	20999	0	1
2014.05.13	1.08953	1.09261	1.08870	1.09066	25861	0	1
2014.05.14	1.09068	1.09211	1.08697	1.08885	22746	0	1
2014.05.15	1.08885	1.08908	1.08515	1.08797	23212	0	1
2014.05.16	1.08805	1.08881	1.08557	1.08602	27261	0	1
2014.05.19	1.08621	1.08757	1.08494	1.08716	25851	0	3
2014.05.20	1.08717	1.09162	1.08708	1.09060	29310	0	1
2014.05.21	1.09061	1.09414	1.08932	1.09135	31158	0	1
2014.05.22	1.09138	1.09303	1.08841	1.08923	24093	0	1
2014.05.23	1.08924	1.09064	1.08603	1.08603	24723	0	1
2014.05.26	1.08707	1.08722	1.08527	1.08581	11451	0	1
2014.05.27	1.08582	1.08742	1.08353	1.08584	19133	0	3
2014.05.28	1.08585	1.08858	1.08432	1.08736	19606	0	2
2014.05.29	1.08734	1.08776	1.08251	1.08366	20813	0	2
2014.05.30	1.08364	1.08675	1.08219	1.08438	20010	0	2
2014.06.02	1.08424	1.09113	1.08417	1.08986	21835	0	1
2014.06.03	1.08986	1.09215	1.08904	1.09077	22846	0	1
2014.06.04	1.09077	1.09549	1.09077	1.09410	27337	0	1
2014.06.05	1.09411	1.09599	1.09163	1.09229	30611	0	1
2014.06.06	1.09233	1.09477	1.09053	1.09316	26881	0	1
2014.06.09	1.09281	1.09405	1.09005	1.09029	23081	0	1
2014.06.10	1.09038	1.09206	1.08908	1.09033	24687	0	1
2014.06.11	1.09034	1.09044	1.08611	1.08661	26173	0	1
2014.06.12	1.08659	1.08696	1.08412	1.08539	23653	0	1
2014.06.13	1.08544	1.08698	1.08473	1.08551	21997	0	3
2014.06.16	1.08544	1.08817	1.08352	1.08422	25018	0	1
