<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.05.13	0.82888	0.83174	0.82284	0.82523	35653	0	1
2013.05.14	0.82524	0.83014	0.81807	0.82041	37359	0	1
2013.05.15	0.82026	0.82563	0.81743	0.82310	42218	0	1
2013.05.16	0.82310	0.82712	0.81392	0.81704	43419	0	1
2013.05.17	0.81722	0.81767	0.80581	0.80616	39917	0	1
2013.05.20	0.80992	0.81790	0.80783	0.81735	36042	0	1
2013.05.21	0.81736	0.82122	0.81174	0.81662	41041	0	1
2013.05.22	0.81665	0.82050	0.80560	0.80572	48348	0	4
2013.05.23	0.80577	0.81708	0.80058	0.81245	59387	0	4
2013.05.24	0.81245	0.81270	0.80662	0.80849	47228	0	5
2013.05.27	0.81047	0.81071	0.80615	0.80856	35936	0	5
2013.05.28	0.80858	0.81269	0.80604	0.80882	55535	0	5
2013.05.29	0.80888	0.81622	0.80493	0.81007	61982	0	5
2013.05.30	0.81015	0.81245	0.80038	0.80766	64006	0	5
2013.05.31	0.80766	0.81027	0.79357	0.79357	62814	0	5
2013.06.03	0.79553	0.81183	0.79425	0.80979	61562	0	5
2013.06.04	0.80979	0.81050	0.79675	0.80171	62474	0	5
2013.06.05	0.80167	0.80604	0.79277	0.79718	69107	0	5
2013.06.06	0.79669	0.80999	0.79018	0.80157	71931	0	21
2013.06.07	0.80180	0.80275	0.78578	0.78787	75789	0	21
2013.06.10	0.78232	0.79224	0.78200	0.79002	58893	0	21
2013.06.11	0.79003	0.79088	0.77596	0.78685	73286	0	21
2013.06.12	0.78689	0.80226	0.78597	0.79815	65859	0	21
2013.06.13	0.79887	0.81092	0.78946	0.80959	71717	0	21
2013.06.14	0.80967	0.81369	0.80381	0.80389	58920	0	5
2013.06.17	0.80457	0.80987	0.79666	0.80009	47458	0	5
2013.06.18	0.80017	0.80209	0.79475	0.79917	55041	0	5
2013.06.19	0.79913	0.80528	0.78554	0.78857	57396	0	5
2013.06.20	0.78855	0.78931	0.77117	0.77633	77330	0	5
2013.06.21	0.77631	0.78063	0.76998	0.77337	68058	0	5
2013.06.24	0.77542	0.77896	0.76826	0.77491	73595	0	5
2013.06.25	0.77491	0.77954	0.76968	0.77427	64639	0	5
2013.06.26	0.77427	0.78605	0.77173	0.77823	63336	0	5
2013.06.27	0.77850	0.78524	0.77680	0.77918	62814	0	21
2013.06.28	0.77921	0.78206	0.77067	0.77243	68622	0	21
2013.07.01	0.77333	0.78303	0.77253	0.78193	52196	0	5
2013.07.02	0.78193	0.78294	0.77370	0.77619	61736	0	5
2013.07.03	0.77619	0.77903	0.77097	0.77671	67527	0	5
2013.07.04	0.77672	0.78585	0.77631	0.78276	56740	0	5
2013.07.05	0.78283	0.78418	0.76873	0.77051	55028	0	5
2013.07.08	0.77094	0.78197	0.76987	0.78037	43854	0	5
2013.07.09	0.78018	0.78842	0.77619	0.78477	57616	0	5
2013.07.10	0.78490	0.79011	0.77791	0.78995	61437	0	5
2013.07.11	0.78995	0.79687	0.77647	0.78452	76077	0	5
2013.07.12	0.78452	0.78784	0.77525	0.77633	54216	0	5
2013.07.15	0.77987	0.78260	0.77310	0.78142	51700	0	5
2013.07.16	0.78142	0.78997	0.77905	0.78858	56242	0	5
2013.07.17	0.78857	0.79390	0.78407	0.79045	61824	0	5
2013.07.18	0.79049	0.79130	0.78481	0.79009	54654	0	1
2013.07.19	0.79010	0.79897	0.78867	0.78999	48921	0	1
2013.07.22	0.79079	0.79761	0.79005	0.79703	50153	0	1
2013.07.23	0.79705	0.80085	0.79542	0.79920	53749	0	1
2013.07.24	0.79920	0.80125	0.79048	0.79771	57072	0	1
2013.07.25	0.79766	0.81055	0.79576	0.80627	57208	0	1
2013.07.26	0.80624	0.81044	0.80539	0.80690	46898	0	1
2013.07.29	0.80741	0.80988	0.80112	0.80338	45942	0	1
2013.07.30	0.80339	0.80364	0.79570	0.79863	49957	0	1
2013.07.31	0.79863	0.80152	0.79309	0.79645	60465	0	1
2013.08.01	0.79645	0.79824	0.78520	0.78963	49946	0	1
2013.08.02	0.78963	0.79348	0.78159	0.78239	48076	0	1
2013.08.05	0.77663	0.78631	0.77361	0.78487	48892	0	1
2013.08.06	0.78487	0.79175	0.78264	0.79045	49789	0	1
2013.08.07	0.79038	0.79976	0.78834	0.79562	56909	0	1
2013.08.08	0.79581	0.80467	0.79332	0.79983	52102	0	1
2013.08.09	0.79983	0.80564	0.79832	0.80342	44794	0	1
2013.08.12	0.80263	0.80567	0.79923	0.79974	38762	0	1
2013.08.13	0.79973	0.80070	0.79341	0.79641	48601	0	1
2013.08.14	0.79641	0.80505	0.79583	0.80309	45945	0	1
2013.08.15	0.80317	0.81033	0.79942	0.80711	57349	0	1
2013.08.16	0.80711	0.81277	0.80535	0.80994	47922	0	1
2013.08.19	0.81047	0.81628	0.80571	0.80662	43597	0	1
2013.08.20	0.80667	0.80749	0.79520	0.79593	51821	0	1
2013.08.21	0.79594	0.79672	0.78407	0.78507	54328	0	1
2013.08.22	0.78505	0.78649	0.78042	0.78361	52519	0	1
2013.08.23	0.78359	0.78577	0.77609	0.77994	44950	0	1
2013.08.26	0.78109	0.78729	0.77915	0.78521	36290	0	1
2013.08.27	0.78522	0.78585	0.77650	0.77848	49181	0	1
2013.08.28	0.77847	0.78077	0.77432	0.77982	49609	0	1
2013.08.29	0.77998	0.78399	0.77398	0.77542	44215	0	1
2013.08.30	0.77546	0.77965	0.77164	0.77164	39751	0	1
2013.09.02	0.77600	0.78396	0.77372	0.78315	35465	0	1
2013.09.03	0.78316	0.78381	0.77754	0.77963	44408	0	1
2013.09.04	0.77971	0.79270	0.77929	0.78940	41483	0	1
2013.09.05	0.78941	0.79143	0.78550	0.78853	35605	0	1
2013.09.06	0.78854	0.80218	0.78819	0.79940	34373	0	1
2013.09.09	0.80013	0.80308	0.79607	0.80160	32006	0	1
2013.09.10	0.80163	0.80754	0.80057	0.80639	35453	0	1
2013.09.11	0.80639	0.81355	0.80366	0.81226	36217	0	1
2013.09.12	0.81222	0.81569	0.81096	0.81342	38251	0	1
2013.09.13	0.81346	0.81695	0.80948	0.81240	32347	0	1
2013.09.16	0.82137	0.82236	0.81559	0.81709	36242	0	1
2013.09.17	0.81731	0.82481	0.81583	0.82315	30965	0	1
2013.09.18	0.82328	0.83827	0.82058	0.83403	35633	0	1
2013.09.19	0.83420	0.84351	0.83256	0.83789	41203	0	1
2013.09.20	0.83792	0.84001	0.83539	0.83577	32103	0	1
2013.09.23	0.83511	0.83895	0.83472	0.83701	36562	0	1
2013.09.24	0.83706	0.83717	0.82555	0.82756	35550	0	1
2013.09.25	0.82759	0.82780	0.82165	0.82405	34608	0	1
2013.09.26	0.82408	0.83014	0.82351	0.82872	34799	0	1
2013.09.27	0.82872	0.83187	0.82476	0.82672	33280	0	1
2013.09.30	0.82661	0.83330	0.82502	0.82979	34643	0	1
2013.10.01	0.82979	0.83409	0.82467	0.82714	39133	0	1
2013.10.02	0.82710	0.83399	0.81933	0.83149	39452	0	1
2013.10.03	0.83149	0.83386	0.82758	0.82933	34922	0	1
2013.10.04	0.82931	0.83502	0.82791	0.83140	30961	0	3
2013.10.07	0.83174	0.83357	0.82701	0.83005	31117	0	1
2013.10.08	0.83008	0.83325	0.82693	0.82849	34885	0	1
2013.10.09	0.82849	0.83199	0.82718	0.82999	35110	0	1
2013.10.10	0.83002	0.83085	0.82310	0.82851	35731	0	1
2013.10.11	0.82856	0.83538	0.82663	0.83161	32855	0	1
2013.10.14	0.83144	0.83804	0.83071	0.83574	30606	0	1
2013.10.15	0.83575	0.84049	0.83457	0.83964	35005	0	1
2013.10.16	0.83963	0.84446	0.83735	0.84227	35230	0	1
2013.10.17	0.84227	0.85241	0.84151	0.84782	40977	0	2
2013.10.18	0.84782	0.85128	0.84470	0.84938	34277	0	2
2013.10.21	0.84836	0.85077	0.84366	0.84455	31192	0	2
2013.10.22	0.84463	0.85428	0.84349	0.85107	33879	0	1
2013.10.23	0.85107	0.85188	0.83567	0.83986	43302	0	1
2013.10.24	0.83992	0.84448	0.83192	0.83405	42354	0	1
2013.10.25	0.83407	0.83451	0.82725	0.82775	37316	0	1
2013.10.28	0.82825	0.83318	0.82713	0.82931	33408	0	1
2013.10.29	0.82931	0.82994	0.82337	0.82560	39051	0	1
2013.10.30	0.82558	0.82864	0.81922	0.82425	38696	0	1
2013.10.31	0.82420	0.83100	0.82308	0.82614	41143	0	1
2013.11.01	0.82613	0.82852	0.82099	0.82638	33024	0	1
2013.11.04	0.82519	0.83126	0.82488	0.82833	28221	0	1
2013.11.05	0.82836	0.83758	0.82589	0.83611	38869	0	1
2013.11.06	0.83616	0.84142	0.83510	0.83743	32239	0	2
2013.11.07	0.83745	0.83953	0.83064	0.83249	41918	0	1
2013.11.08	0.83249	0.83484	0.82242	0.82438	42610	0	1
2013.11.11	0.82536	0.82877	0.82273	0.82511	33607	0	1
2013.11.12	0.82514	0.82606	0.81684	0.82187	42483	0	1
2013.11.13	0.82188	0.83005	0.81945	0.82749	39139	0	1
2013.11.14	0.82749	0.83561	0.82312	0.82714	41834	0	1
2013.11.15	0.82715	0.83422	0.82655	0.83289	32365	0	1
2013.11.18	0.83479	0.84045	0.83144	0.83173	36064	0	1
2013.11.19	0.83180	0.83739	0.83088	0.83601	37895	0	1
2013.11.20	0.83600	0.83924	0.82527	0.82702	42540	0	1
2013.11.21	0.82688	0.82721	0.81751	0.82251	45948	0	1
2013.11.22	0.82251	0.82434	0.81242	0.81883	41333	0	1
2013.11.25	0.81834	0.82335	0.81834	0.82222	35726	0	1
2013.11.26	0.82225	0.82650	0.81533	0.81987	37389	0	1
2013.11.27	0.81962	0.82109	0.81146	0.81363	37701	0	1
2013.11.28	0.81363	0.81766	0.81099	0.81106	35231	0	1
2013.11.29	0.81110	0.81647	0.80838	0.81235	37750	0	1
2013.12.02	0.81594	0.82233	0.81507	0.81880	36204	0	1
2013.12.03	0.81880	0.82597	0.81551	0.82364	40404	0	1
2013.12.04	0.82364	0.82429	0.81655	0.81968	42450	0	1
2013.12.05	0.81970	0.82320	0.81517	0.82152	39071	0	1
2013.12.06	0.82130	0.82917	0.81394	0.82748	38644	0	1
2013.12.09	0.82880	0.83204	0.82567	0.82794	35989	0	1
2013.12.10	0.82796	0.83340	0.82705	0.82986	34193	0	1
2013.12.11	0.82986	0.83096	0.82001	0.82571	38151	0	1
2013.12.12	0.82573	0.83195	0.81862	0.82051	41212	0	1
2013.12.13	0.82051	0.82703	0.82028	0.82604	31831	0	3
2013.12.16	0.82625	0.82870	0.82419	0.82504	30346	0	1
2013.12.17	0.82505	0.82872	0.82385	0.82708	33248	0	1
2013.12.18	0.82712	0.82884	0.81722	0.81904	37988	0	1
2013.12.19	0.81904	0.82197	0.81512	0.81863	37754	0	2
2013.12.20	0.81863	0.82228	0.81486	0.81868	36140	0	1
2013.12.23	0.82016	0.82158	0.81878	0.81893	30170	0	3
2013.12.24	0.81890	0.81963	0.81709	0.81879	22482	0	3
2013.12.26	0.81642	0.81727	0.81461	0.81498	15144	0	1
2013.12.27	0.81498	0.81934	0.81392	0.81425	30328	0	1
2013.12.30	0.81433	0.82227	0.81165	0.81988	32349	0	1
2013.12.31	0.81992	0.82428	0.81961	0.82340	20933	0	2
2014.01.01	0.81918	0.82074	0.81877	0.82004	1428	0	14
2014.01.02	0.82004	0.82334	0.81385	0.81850	40847	0	1
2014.01.03	0.81850	0.83166	0.81778	0.82708	36051	0	2
2014.01.06	0.82629	0.83050	0.82500	0.82879	36605	0	2
2014.01.07	0.82879	0.83025	0.82535	0.82788	39095	0	1
2014.01.08	0.82776	0.83174	0.82507	0.82599	37343	0	1
2014.01.09	0.82598	0.82723	0.82310	0.82375	35744	0	1
2014.01.10	0.82374	0.83077	0.82041	0.82992	34517	0	1
2014.01.13	0.82869	0.83894	0.82815	0.83763	38617	0	1
